dataset_key,city,sensor_id,station_name,latitude,longitude,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,period_mean_pm25_ugm3,period_median_daily_pm25_ugm3,period_sd_daily_pm25_ugm3,nearest_neighbor_km,city_key,log_longest_missing_gap_days,log_nearest_neighbor_km
chicago_lcs_corrected_no_collocation,Chicago,DFRKF1779,Norwood Park 2,41.99058225,-87.79848941721507,99.58677685950413,99.58677685950413,1,11.913609958506225,10.38,6.445135103101698,1.3550809187222912,chicago,0.6931471805599453,0.8565750872697074
chicago_lcs_corrected_no_collocation,Chicago,DFRSA4000,Near North Side 3,41.895441649999995,-87.61824483303101,97.93388429752066,97.93388429752066,4,9.826413502109704,8.53,5.064886119604536,1.5269170704473018,chicago,1.6094379124341003,0.9270000104743223
chicago_lcs_corrected_no_collocation,Chicago,DFVRF7063,Austin 2,41.90386395,-87.75296686301743,99.58677685950413,99.58677685950413,1,10.198755186721993,8.81,5.056828727306941,1.3694120586091307,chicago,0.6931471805599453,0.8626418478347342
chicago_lcs_corrected_no_collocation,Chicago,DGAID0757,Belmont Cragin 4,41.91617695,-87.75264006953043,99.58677685950413,99.58677685950413,1,9.87630705394191,8.74,4.782146490366541,1.3694120586091307,chicago,0.6931471805599453,0.8626418478347342
chicago_lcs_corrected_no_collocation,Chicago,DGDNA0617,Edison Park 2,42.00333585,-87.81657557251182,99.58677685950413,99.58677685950413,1,11.481120331950208,9.89,6.127418161261715,1.5197297942753576,chicago,0.6931471805599453,0.9241516712804693
chicago_lcs_corrected_no_collocation,Chicago,DGGGM0466,Bridgeport 1,41.840132100000005,-87.65224955235848,98.34710743801654,98.34710743801654,1,10.228151260504202,9.03,5.130850673645801,1.3602331490629613,chicago,0.6931471805599453,0.8587604061337439
chicago_lcs_corrected_no_collocation,Chicago,DGHRH9009,Gage Park 1,41.8029067,-87.70321051434516,99.58677685950413,99.58677685950413,1,7.447551867219918,6.66,3.334526362919765,1.350937318042727,chicago,0.6931471805599453,0.8548141073746507
chicago_lcs_corrected_no_collocation,Chicago,DGKDK3415,Irving Park 4,41.941522899999995,-87.73560494297779,99.58677685950413,99.58677685950413,1,10.415103734439834,9.04,5.618844492125968,1.1221546395376185,chicago,0.6931471805599453,0.7524319119652402
chicago_lcs_corrected_no_collocation,Chicago,DGRCH4426,West Ridge 3,42.002902250000005,-87.6903495,99.58677685950413,99.58677685950413,1,9.459460580912864,8.24,4.984635739732108,1.452643796141766,chicago,0.6931471805599453,0.8971665432122716
chicago_lcs_corrected_no_collocation,Chicago,DGRSB4646,Belmont Cragin 1,41.93583815,-87.7807855303175,99.58677685950413,99.58677685950413,1,10.518381742738589,9.23,5.207601362783568,1.471245690393791,chicago,0.6931471805599453,0.9047223516038664
